20221105151345,10.0.0.13,48098,10.0.0.14,5001,1,0.0-1.0,27787324,222298592
20221105151346,10.0.0.13,48098,10.0.0.14,5001,1,1.0-2.0,11141120,89128960
20221105151347,10.0.0.13,48098,10.0.0.14,5001,1,2.0-3.0,11010048,88080384
20221105151348,10.0.0.13,48098,10.0.0.14,5001,1,3.0-4.0,11141120,89128960
20221105151349,10.0.0.13,48098,10.0.0.14,5001,1,4.0-5.0,11010048,88080384
20221105151350,10.0.0.13,48098,10.0.0.14,5001,1,5.0-6.0,11141120,89128960
20221105151351,10.0.0.13,48098,10.0.0.14,5001,1,6.0-7.0,11010048,88080384
20221105151352,10.0.0.13,48098,10.0.0.14,5001,1,7.0-8.0,16646144,133169152
20221105151353,10.0.0.13,48098,10.0.0.14,5001,1,8.0-9.0,11141120,89128960
20221105151354,10.0.0.13,48098,10.0.0.14,5001,1,9.0-10.0,11010048,88080384
20221105151354,10.0.0.13,48098,10.0.0.14,5001,1,10.0-11.2,131072,886090
20221105151354,10.0.0.13,48098,10.0.0.14,5001,1,0.0-11.2,133169212,95262279
