20221122040352,10.0.0.3,54118,10.0.0.4,5001,1,0.0-1.0,8257596,66060768
20221122040353,10.0.0.3,54118,10.0.0.4,5001,1,1.0-2.0,4301472,34411776
20221122040354,10.0.0.3,54118,10.0.0.4,5001,1,2.0-3.0,5212048,41696384
20221122040355,10.0.0.3,54118,10.0.0.4,5001,1,3.0-4.0,4364968,34919744
20221122040356,10.0.0.3,54118,10.0.0.4,5001,1,4.0-5.0,4365720,34925760
20221122040357,10.0.0.3,54118,10.0.0.4,5001,1,5.0-6.0,4365720,34925760
20221122040358,10.0.0.3,54118,10.0.0.4,5001,1,6.0-7.0,3841432,30731456
20221122040359,10.0.0.3,54118,10.0.0.4,5001,1,7.0-8.0,3453480,27627840
20221122040400,10.0.0.3,54118,10.0.0.4,5001,1,8.0-9.0,3649712,29197696
20221122040401,10.0.0.3,54118,10.0.0.4,5001,1,9.0-10.0,3518640,28149120
20221122040402,10.0.0.3,54118,10.0.0.4,5001,1,10.0-11.0,5283224,42265792
20221122040403,10.0.0.3,54118,10.0.0.4,5001,1,11.0-12.0,5277208,42217664
20221122040404,10.0.0.3,54118,10.0.0.4,5001,1,12.0-13.0,5212800,41702400
20221122040405,10.0.0.3,54118,10.0.0.4,5001,1,13.0-14.0,3905840,31246720
20221122040406,10.0.0.3,54118,10.0.0.4,5001,1,14.0-15.0,3909600,31276800
20221122040407,10.0.0.3,54118,10.0.0.4,5001,1,15.0-16.0,3909600,31276800
20221122040408,10.0.0.3,54118,10.0.0.4,5001,1,16.0-17.0,3909600,31276800
