20221115235016,10.0.0.2,38002,10.0.0.4,5001,1,0.0-1.0,9035332,72282656
20221115235017,10.0.0.2,38002,10.0.0.4,5001,1,1.0-2.0,4361960,34895680
20221115235018,10.0.0.2,38002,10.0.0.4,5001,1,2.0-3.0,2735216,21881728
20221115235019,10.0.0.2,38002,10.0.0.4,5001,1,3.0-4.0,1433520,11468160
20221115235020,10.0.0.2,38002,10.0.0.4,5001,1,4.0-5.0,3063272,24506176
20221115235021,10.0.0.2,38002,10.0.0.4,5001,1,5.0-6.0,3127680,25021440
20221115235022,10.0.0.2,38002,10.0.0.4,5001,1,6.0-7.0,3586056,28688448
20221115235023,10.0.0.2,38002,10.0.0.4,5001,1,7.0-8.0,3779280,30234240
20221115235024,10.0.0.2,38002,10.0.0.4,5001,1,8.0-9.0,3844440,30755520
20221115235025,10.0.0.2,38002,10.0.0.4,5001,1,9.0-10.0,3844440,30755520
20221115235026,10.0.0.2,38002,10.0.0.4,5001,1,10.0-11.0,2536728,20293824
20221115235027,10.0.0.2,38002,10.0.0.4,5001,1,11.0-12.0,2410920,19287360
20221115235028,10.0.0.2,38002,10.0.0.4,5001,1,12.0-13.0,3784544,30276352
20221115235029,10.0.0.2,38002,10.0.0.4,5001,1,13.0-14.0,4170240,33361920
20221115235030,10.0.0.2,38002,10.0.0.4,5001,1,14.0-15.0,4039920,32319360
20221115235031,10.0.0.2,38002,10.0.0.4,5001,1,15.0-16.0,4039168,32313344
20221115235032,10.0.0.2,38002,10.0.0.4,5001,1,16.0-17.0,2472320,19778560
20221115235033,10.0.0.2,38002,10.0.0.4,5001,1,17.0-18.0,2082864,16662912
20221115235034,10.0.0.2,38002,10.0.0.4,5001,1,18.0-19.0,1694160,13553280
20221115235035,10.0.0.2,38002,10.0.0.4,5001,1,19.0-20.0,1890392,15123136
20221115235036,10.0.0.2,38002,10.0.0.4,5001,1,20.0-21.0,1889640,15117120
20221115235037,10.0.0.2,38002,10.0.0.4,5001,1,21.0-22.0,3392832,27142656
20221115235038,10.0.0.2,38002,10.0.0.4,5001,1,22.0-23.0,3583800,28670400
20221115235039,10.0.0.2,38002,10.0.0.4,5001,1,23.0-24.0,4237656,33901248
20221115235040,10.0.0.2,38002,10.0.0.4,5001,1,24.0-25.0,2019208,16153664
20221115235041,10.0.0.2,38002,10.0.0.4,5001,1,25.0-26.0,4366472,34931776
20221115235042,10.0.0.2,38002,10.0.0.4,5001,1,26.0-27.0,4170240,33361920
20221115235043,10.0.0.2,38002,10.0.0.4,5001,1,27.0-28.0,4235400,33883200
20221115235044,10.0.0.2,38002,10.0.0.4,5001,1,28.0-29.0,4104328,32834624
20221115235045,10.0.0.2,38002,10.0.0.4,5001,1,29.0-30.0,4105080,32840640
20221115235046,10.0.0.2,38002,10.0.0.4,5001,1,30.0-31.0,4039920,32319360
20221115235047,10.0.0.2,38002,10.0.0.4,5001,1,31.0-32.0,4105080,32840640
20221115235048,10.0.0.2,38002,10.0.0.4,5001,1,32.0-33.0,4968704,39749632
20221115235049,10.0.0.2,38002,10.0.0.4,5001,1,33.0-34.0,5373952,42991616
20221115235050,10.0.0.2,38002,10.0.0.4,5001,1,34.0-35.0,5373952,42991616
20221115235051,10.0.0.2,38002,10.0.0.4,5001,1,35.0-36.0,5373952,42991616
20221115235052,10.0.0.2,38002,10.0.0.4,5001,1,36.0-37.0,5303000,42424000
20221115235053,10.0.0.2,38002,10.0.0.4,5001,1,37.0-38.0,4361960,34895680
20221115235054,10.0.0.2,38002,10.0.0.4,5001,1,38.0-39.0,3843688,30749504
20221115235055,10.0.0.2,38002,10.0.0.4,5001,1,39.0-40.0,4105832,32846656
20221115235056,10.0.0.2,38002,10.0.0.4,5001,1,40.0-41.0,4039920,32319360
20221115235057,10.0.0.2,38002,10.0.0.4,5001,1,41.0-42.0,3712616,29700928
20221115235058,10.0.0.2,38002,10.0.0.4,5001,1,42.0-43.0,3322408,26579264
20221115235059,10.0.0.2,38002,10.0.0.4,5001,1,43.0-44.0,3389072,27112576
20221115235100,10.0.0.2,38002,10.0.0.4,5001,1,44.0-45.0,3322408,26579264
20221115235101,10.0.0.2,38002,10.0.0.4,5001,1,45.0-46.0,2734464,21875712
20221115235102,10.0.0.2,38002,10.0.0.4,5001,1,46.0-47.0,2736720,21893760
20221115235103,10.0.0.2,38002,10.0.0.4,5001,1,47.0-48.0,2867792,22942336
20221115235104,10.0.0.2,38002,10.0.0.4,5001,1,48.0-49.0,3128432,25027456
20221115235105,10.0.0.2,38002,10.0.0.4,5001,1,49.0-50.0,3062520,24500160
20221115235106,10.0.0.2,38002,10.0.0.4,5001,1,50.0-51.0,3323912,26591296
20221115235107,10.0.0.2,38002,10.0.0.4,5001,1,51.0-52.0,3323160,26585280
20221115235108,10.0.0.2,38002,10.0.0.4,5001,1,52.0-53.0,3519392,28155136
20221115235109,10.0.0.2,38002,10.0.0.4,5001,1,53.0-54.0,2669304,21354432
20221115235110,10.0.0.2,38002,10.0.0.4,5001,1,54.0-55.0,2867792,22942336
20221115235111,10.0.0.2,38002,10.0.0.4,5001,1,55.0-56.0,1367608,10940864
20221115235112,10.0.0.2,38002,10.0.0.4,5001,1,56.0-57.0,3260256,26082048
20221115235113,10.0.0.2,38002,10.0.0.4,5001,1,57.0-58.0,3648960,29191680
20221115235114,10.0.0.2,38002,10.0.0.4,5001,1,58.0-59.0,3190584,25524672
20221115235115,10.0.0.2,38002,10.0.0.4,5001,1,59.0-60.0,2606400,20851200
20221115235115,10.0.0.2,38002,10.0.0.4,5001,1,60.0-62.3,57640,202536
20221115235115,10.0.0.2,38002,10.0.0.4,5001,1,0.0-62.3,213038508,27366694
