20221115235016,10.0.0.1,45334,10.0.0.4,5001,1,0.0-1.0,19486524,155892192
20221115235017,10.0.0.1,45334,10.0.0.4,5001,1,1.0-2.0,8015432,64123456
20221115235018,10.0.0.1,45334,10.0.0.4,5001,1,2.0-3.0,6186440,49491520
20221115235019,10.0.0.1,45334,10.0.0.4,5001,1,3.0-4.0,5798488,46387904
20221115235020,10.0.0.1,45334,10.0.0.4,5001,1,4.0-5.0,5668920,45351360
20221115235021,10.0.0.1,45334,10.0.0.4,5001,1,5.0-6.0,2670808,21366464
20221115235022,10.0.0.1,45334,10.0.0.4,5001,1,6.0-7.0,5932568,47460544
20221115235023,10.0.0.1,45334,10.0.0.4,5001,1,7.0-8.0,5993216,47945728
20221115235024,10.0.0.1,45334,10.0.0.4,5001,1,8.0-9.0,6059880,48479040
20221115235025,10.0.0.1,45334,10.0.0.4,5001,1,9.0-10.0,5733328,45866624
20221115235026,10.0.0.1,45334,10.0.0.4,5001,1,10.0-11.0,6584168,52673344
20221115235027,10.0.0.1,45334,10.0.0.4,5001,1,11.0-12.0,6515248,52121984
20221115235028,10.0.0.1,45334,10.0.0.4,5001,1,12.0-13.0,5796232,46369856
20221115235029,10.0.0.1,45334,10.0.0.4,5001,1,13.0-14.0,5146888,41175104
20221115235030,10.0.0.1,45334,10.0.0.4,5001,1,14.0-15.0,5082480,40659840
20221115235031,10.0.0.1,45334,10.0.0.4,5001,1,15.0-16.0,4951408,39611264
20221115235032,10.0.0.1,45334,10.0.0.4,5001,1,16.0-17.0,5997728,47981824
20221115235033,10.0.0.1,45334,10.0.0.4,5001,1,17.0-18.0,6061384,48491072
20221115235034,10.0.0.1,45334,10.0.0.4,5001,1,18.0-19.0,6254608,50036864
20221115235035,10.0.0.1,45334,10.0.0.4,5001,1,19.0-20.0,6190200,49521600
20221115235036,10.0.0.1,45334,10.0.0.4,5001,1,20.0-21.0,5928808,47430464
20221115235037,10.0.0.1,45334,10.0.0.4,5001,1,21.0-22.0,5145384,41163072
20221115235038,10.0.0.1,45334,10.0.0.4,5001,1,22.0-23.0,4821088,38568704
20221115235039,10.0.0.1,45334,10.0.0.4,5001,1,23.0-24.0,5540856,44326848
20221115235040,10.0.0.1,45334,10.0.0.4,5001,1,24.0-25.0,5472688,43781504
20221115235041,10.0.0.1,45334,10.0.0.4,5001,1,25.0-26.0,5408280,43266240
20221115235042,10.0.0.1,45334,10.0.0.4,5001,1,26.0-27.0,5408280,43266240
20221115235043,10.0.0.1,45334,10.0.0.4,5001,1,27.0-28.0,2540488,20323904
20221115235044,10.0.0.1,45334,10.0.0.4,5001,1,28.0-29.0,5277960,42223680
20221115235045,10.0.0.1,45334,10.0.0.4,5001,1,29.0-30.0,4951408,39611264
20221115235046,10.0.0.1,45334,10.0.0.4,5001,1,30.0-31.0,4952160,39617280
20221115235047,10.0.0.1,45334,10.0.0.4,5001,1,31.0-32.0,4887000,39096000
20221115235048,10.0.0.1,45334,10.0.0.4,5001,1,32.0-33.0,4036160,32289280
20221115235049,10.0.0.1,45334,10.0.0.4,5001,1,33.0-34.0,3780032,30240256
20221115235050,10.0.0.1,45334,10.0.0.4,5001,1,34.0-35.0,3714120,29712960
20221115235051,10.0.0.1,45334,10.0.0.4,5001,1,35.0-36.0,3779280,30234240
20221115235052,10.0.0.1,45334,10.0.0.4,5001,1,36.0-37.0,3779280,30234240
20221115235053,10.0.0.1,45334,10.0.0.4,5001,1,37.0-38.0,5609024,44872192
20221115235054,10.0.0.1,45334,10.0.0.4,5001,1,38.0-39.0,5734080,45872640
20221115235055,10.0.0.1,45334,10.0.0.4,5001,1,39.0-40.0,5407528,43260224
20221115235056,10.0.0.1,45334,10.0.0.4,5001,1,40.0-41.0,5408280,43266240
20221115235057,10.0.0.1,45334,10.0.0.4,5001,1,41.0-42.0,4755176,38041408
20221115235058,10.0.0.1,45334,10.0.0.4,5001,1,42.0-43.0,4299056,34392448
20221115235059,10.0.0.1,45334,10.0.0.4,5001,1,43.0-44.0,4300560,34404480
20221115235100,10.0.0.1,45334,10.0.0.4,5001,1,44.0-45.0,3973256,31786048
20221115235101,10.0.0.1,45334,10.0.0.4,5001,1,45.0-46.0,3321656,26573248
20221115235102,10.0.0.1,45334,10.0.0.4,5001,1,46.0-47.0,3258000,26064000
20221115235103,10.0.0.1,45334,10.0.0.4,5001,1,47.0-48.0,3323160,26585280
20221115235104,10.0.0.1,45334,10.0.0.4,5001,1,48.0-49.0,1956304,15650432
20221115235105,10.0.0.1,45334,10.0.0.4,5001,1,49.0-50.0,3583048,28664384
20221115235106,10.0.0.1,45334,10.0.0.4,5001,1,50.0-51.0,3845192,30761536
20221115235107,10.0.0.1,45334,10.0.0.4,5001,1,51.0-52.0,3779280,30234240
20221115235108,10.0.0.1,45334,10.0.0.4,5001,1,52.0-53.0,3844440,30755520
20221115235109,10.0.0.1,45334,10.0.0.4,5001,1,53.0-54.0,5153656,41229248
20221115235110,10.0.0.1,45334,10.0.0.4,5001,1,54.0-55.0,5668168,45345344
20221115235111,10.0.0.1,45334,10.0.0.4,5001,1,55.0-56.0,5472688,43781504
