20221115235527,10.0.0.2,47848,10.0.0.4,5001,1,0.0-1.0,10662940,85303520
20221115235528,10.0.0.2,47848,10.0.0.4,5001,1,1.0-2.0,4685504,37484032
20221115235529,10.0.0.2,47848,10.0.0.4,5001,1,2.0-3.0,1563840,12510720
20221115235530,10.0.0.2,47848,10.0.0.4,5001,1,3.0-4.0,3323912,26591296
20221115235531,10.0.0.2,47848,10.0.0.4,5001,1,4.0-5.0,3192088,25536704
20221115235532,10.0.0.2,47848,10.0.0.4,5001,1,5.0-6.0,2473824,19790592
20221115235533,10.0.0.2,47848,10.0.0.4,5001,1,6.0-7.0,2215440,17723520
20221115235534,10.0.0.2,47848,10.0.0.4,5001,1,7.0-8.0,2541992,20335936
20221115235535,10.0.0.2,47848,10.0.0.4,5001,1,8.0-9.0,2541240,20329920
20221115235536,10.0.0.2,47848,10.0.0.4,5001,1,9.0-10.0,2410168,19281344
20221115235537,10.0.0.2,47848,10.0.0.4,5001,1,10.0-11.0,2476832,19814656
20221115235538,10.0.0.2,47848,10.0.0.4,5001,1,11.0-12.0,2541240,20329920
20221115235539,10.0.0.2,47848,10.0.0.4,5001,1,12.0-13.0,3195096,25560768
20221115235540,10.0.0.2,47848,10.0.0.4,5001,1,13.0-14.0,3258000,26064000
20221115235541,10.0.0.2,47848,10.0.0.4,5001,1,14.0-15.0,3454232,27633856
20221115235542,10.0.0.2,47848,10.0.0.4,5001,1,15.0-16.0,3388320,27106560
20221115235543,10.0.0.2,47848,10.0.0.4,5001,1,16.0-17.0,3518640,28149120
20221115235544,10.0.0.2,47848,10.0.0.4,5001,1,17.0-18.0,3518640,28149120
20221115235545,10.0.0.2,47848,10.0.0.4,5001,1,18.0-19.0,3583800,28670400
20221115235546,10.0.0.2,47848,10.0.0.4,5001,1,19.0-20.0,2668552,21348416
20221115235547,10.0.0.2,47848,10.0.0.4,5001,1,20.0-21.0,2737472,21899776
20221115235548,10.0.0.2,47848,10.0.0.4,5001,1,21.0-22.0,2932952,23463616
20221115235549,10.0.0.2,47848,10.0.0.4,5001,1,22.0-23.0,2932200,23457600
20221115235550,10.0.0.2,47848,10.0.0.4,5001,1,23.0-24.0,2932200,23457600
20221115235551,10.0.0.2,47848,10.0.0.4,5001,1,24.0-25.0,1563840,12510720
20221115235552,10.0.0.2,47848,10.0.0.4,5001,1,25.0-26.0,3323912,26591296
20221115235553,10.0.0.2,47848,10.0.0.4,5001,1,26.0-27.0,3258000,26064000
20221115235554,10.0.0.2,47848,10.0.0.4,5001,1,27.0-28.0,3388320,27106560
20221115235555,10.0.0.2,47848,10.0.0.4,5001,1,28.0-29.0,2800376,22403008
20221115235556,10.0.0.2,47848,10.0.0.4,5001,1,29.0-30.0,2998112,23984896
20221115235557,10.0.0.2,47848,10.0.0.4,5001,1,30.0-31.0,2997360,23978880
20221115235558,10.0.0.2,47848,10.0.0.4,5001,1,31.0-32.0,3062520,24500160
20221115235559,10.0.0.2,47848,10.0.0.4,5001,1,32.0-33.0,3846696,30773568
20221115235600,10.0.0.2,47848,10.0.0.4,5001,1,33.0-34.0,3910352,31282816
20221115235601,10.0.0.2,47848,10.0.0.4,5001,1,34.0-35.0,3778528,30228224
20221115235602,10.0.0.2,47848,10.0.0.4,5001,1,35.0-36.0,3189080,25512640
20221115235603,10.0.0.2,47848,10.0.0.4,5001,1,36.0-37.0,2867792,22942336
20221115235604,10.0.0.2,47848,10.0.0.4,5001,1,37.0-38.0,2867040,22936320
20221115235605,10.0.0.2,47848,10.0.0.4,5001,1,38.0-39.0,3063272,24506176
20221115235606,10.0.0.2,47848,10.0.0.4,5001,1,39.0-40.0,4239160,33913280
20221115235607,10.0.0.2,47848,10.0.0.4,5001,1,40.0-41.0,4039168,32313344
20221115235608,10.0.0.2,47848,10.0.0.4,5001,1,41.0-42.0,4758936,38071488
20221115235609,10.0.0.2,47848,10.0.0.4,5001,1,42.0-43.0,4690768,37526144
20221115235610,10.0.0.2,47848,10.0.0.4,5001,1,43.0-44.0,3905088,31240704
20221115235611,10.0.0.2,47848,10.0.0.4,5001,1,44.0-45.0,2932200,23457600
20221115235612,10.0.0.2,47848,10.0.0.4,5001,1,45.0-46.0,2022968,16183744
20221115235613,10.0.0.2,47848,10.0.0.4,5001,1,46.0-47.0,3908848,31270784
20221115235614,10.0.0.2,47848,10.0.0.4,5001,1,47.0-48.0,3974760,31798080
20221115235615,10.0.0.2,47848,10.0.0.4,5001,1,48.0-49.0,4105832,32846656
20221115235616,10.0.0.2,47848,10.0.0.4,5001,1,49.0-50.0,3843688,30749504
20221115235617,10.0.0.2,47848,10.0.0.4,5001,1,50.0-51.0,3581544,28652352
20221115235618,10.0.0.2,47848,10.0.0.4,5001,1,51.0-52.0,3062520,24500160
20221115235619,10.0.0.2,47848,10.0.0.4,5001,1,52.0-53.0,3454984,27639872
20221115235620,10.0.0.2,47848,10.0.0.4,5001,1,53.0-54.0,3910352,31282816
20221115235621,10.0.0.2,47848,10.0.0.4,5001,1,54.0-55.0,3714120,29712960
20221115235622,10.0.0.2,47848,10.0.0.4,5001,1,55.0-56.0,3844440,30755520
20221115235623,10.0.0.2,47848,10.0.0.4,5001,1,56.0-57.0,4171744,33373952
20221115235624,10.0.0.2,47848,10.0.0.4,5001,1,57.0-58.0,4300560,34404480
20221115235625,10.0.0.2,47848,10.0.0.4,5001,1,58.0-59.0,4759688,38077504
20221115235626,10.0.0.2,47848,10.0.0.4,5001,1,59.0-60.0,5604512,44836096
20221115235626,10.0.0.2,47848,10.0.0.4,5001,1,60.0-61.6,49368,249557
20221115235626,10.0.0.2,47848,10.0.0.4,5001,1,0.0-61.6,208539572,27090724
