1667614821.954280,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667614821.954324,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667614821.954336,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667614821.954349,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667614821.954359,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667614821.954368,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667614821.954389,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667614821.954399,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667614821.954422,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667614822.954569,lo,9442.00,9442.00,18884.00,9442,9442,75.00,75.00,150.00,75,75,0.00,0.00,0,0,75536.00,75536.00,151072.00,75536,75536
1667614822.954610,eth0,686.00,632.00,1318.00,632,686,5.00,7.00,12.00,7,5,0.00,0.00,0,0,5488.00,5056.00,10544.00,5056,5488
1667614822.954624,s1-eth1,930.00,90.00,1020.00,90,930,11.00,1.00,12.00,1,11,0.00,0.00,0,0,7440.00,720.00,8160.00,720,7440
1667614822.954635,s2-eth2,770.00,250.00,1020.00,250,770,9.00,3.00,12.00,3,9,0.00,0.00,0,0,6160.00,2000.00,8160.00,2000,6160
