20221105022824,10.0.0.3,60790,10.0.0.4,5001,1,0.0-1.0,25690172,205521376
20221105022825,10.0.0.3,60790,10.0.0.4,5001,1,1.0-2.0,11141120,89128960
20221105022826,10.0.0.3,60790,10.0.0.4,5001,1,2.0-3.0,11010048,88080384
20221105022827,10.0.0.3,60790,10.0.0.4,5001,1,3.0-4.0,11141120,89128960
20221105022828,10.0.0.3,60790,10.0.0.4,5001,1,4.0-5.0,16515072,132120576
20221105022829,10.0.0.3,60790,10.0.0.4,5001,1,5.0-6.0,11141120,89128960
20221105022830,10.0.0.3,60790,10.0.0.4,5001,1,6.0-7.0,11010048,88080384
20221105022831,10.0.0.3,60790,10.0.0.4,5001,1,7.0-8.0,11141120,89128960
20221105022832,10.0.0.3,60790,10.0.0.4,5001,1,8.0-9.0,11010048,88080384
20221105022833,10.0.0.3,60790,10.0.0.4,5001,1,9.0-10.0,11141120,89128960
20221105022833,10.0.0.3,60790,10.0.0.4,5001,1,10.0-11.0,131072,1040899
20221105022833,10.0.0.3,60790,10.0.0.4,5001,1,0.0-11.0,131072060,95261266
