20221115235353,10.0.0.2,56266,10.0.0.4,5001,1,0.0-1.0,9682532,77460256
20221115235354,10.0.0.2,56266,10.0.0.4,5001,1,1.0-2.0,2609408,20875264
20221115235355,10.0.0.2,56266,10.0.0.4,5001,1,2.0-3.0,2075344,16602752
20221115235356,10.0.0.2,56266,10.0.0.4,5001,1,3.0-4.0,2020712,16165696
20221115235357,10.0.0.2,56266,10.0.0.4,5001,1,4.0-5.0,2281352,18250816
20221115235358,10.0.0.2,56266,10.0.0.4,5001,1,5.0-6.0,2280600,18244800
20221115235359,10.0.0.2,56266,10.0.0.4,5001,1,6.0-7.0,2541992,20335936
20221115235400,10.0.0.2,56266,10.0.0.4,5001,1,7.0-8.0,4044432,32355456
20221115235401,10.0.0.2,56266,10.0.0.4,5001,1,8.0-9.0,4105080,32840640
20221115235402,10.0.0.2,56266,10.0.0.4,5001,1,9.0-10.0,4105080,32840640
20221115235403,10.0.0.2,56266,10.0.0.4,5001,1,10.0-11.0,4170240,33361920
20221115235404,10.0.0.2,56266,10.0.0.4,5001,1,11.0-12.0,4498296,35986368
20221115235405,10.0.0.2,56266,10.0.0.4,5001,1,12.0-13.0,5490736,43925888
20221115235406,10.0.0.2,56266,10.0.0.4,5001,1,13.0-14.0,5653880,45231040
20221115235407,10.0.0.2,56266,10.0.0.4,5001,1,14.0-15.0,5668920,45351360
20221115235408,10.0.0.2,56266,10.0.0.4,5001,1,15.0-16.0,5407528,43260224
20221115235409,10.0.0.2,56266,10.0.0.4,5001,1,16.0-17.0,4033904,32271232
20221115235410,10.0.0.2,56266,10.0.0.4,5001,1,17.0-18.0,4368728,34949824
20221115235411,10.0.0.2,56266,10.0.0.4,5001,1,18.0-19.0,4365720,34925760
20221115235412,10.0.0.2,56266,10.0.0.4,5001,1,19.0-20.0,4299808,34398464
20221115235413,10.0.0.2,56266,10.0.0.4,5001,1,20.0-21.0,2667800,21342400
20221115235414,10.0.0.2,56266,10.0.0.4,5001,1,21.0-22.0,2736720,21893760
20221115235415,10.0.0.2,56266,10.0.0.4,5001,1,22.0-23.0,2867040,22936320
20221115235416,10.0.0.2,56266,10.0.0.4,5001,1,23.0-24.0,2219952,17759616
20221115235417,10.0.0.2,56266,10.0.0.4,5001,1,24.0-25.0,4627112,37016896
20221115235418,10.0.0.2,56266,10.0.0.4,5001,1,25.0-26.0,4561200,36489600
20221115235419,10.0.0.2,56266,10.0.0.4,5001,1,26.0-27.0,4299056,34392448
20221115235420,10.0.0.2,56266,10.0.0.4,5001,1,27.0-28.0,2993600,23948800
20221115235421,10.0.0.2,56266,10.0.0.4,5001,1,28.0-29.0,2867040,22936320
20221115235422,10.0.0.2,56266,10.0.0.4,5001,1,29.0-30.0,3390576,27124608
20221115235423,10.0.0.2,56266,10.0.0.4,5001,1,30.0-31.0,3517888,28143104
20221115235424,10.0.0.2,56266,10.0.0.4,5001,1,31.0-32.0,2277592,18220736
20221115235425,10.0.0.2,56266,10.0.0.4,5001,1,32.0-33.0,2280600,18244800
20221115235426,10.0.0.2,56266,10.0.0.4,5001,1,33.0-34.0,3195848,25566784
20221115235427,10.0.0.2,56266,10.0.0.4,5001,1,34.0-35.0,3453480,27627840
20221115235428,10.0.0.2,56266,10.0.0.4,5001,1,35.0-36.0,3649712,29197696
20221115235429,10.0.0.2,56266,10.0.0.4,5001,1,36.0-37.0,3648960,29191680
20221115235430,10.0.0.2,56266,10.0.0.4,5001,1,37.0-38.0,3648960,29191680
20221115235431,10.0.0.2,56266,10.0.0.4,5001,1,38.0-39.0,4173248,33385984
20221115235432,10.0.0.2,56266,10.0.0.4,5001,1,39.0-40.0,4364968,34919744
20221115235433,10.0.0.2,56266,10.0.0.4,5001,1,40.0-41.0,4693024,37544192
20221115235434,10.0.0.2,56266,10.0.0.4,5001,1,41.0-42.0,5278712,42229696
20221115235435,10.0.0.2,56266,10.0.0.4,5001,1,42.0-43.0,5015816,40126528
20221115235436,10.0.0.2,56266,10.0.0.4,5001,1,43.0-44.0,4364968,34919744
20221115235437,10.0.0.2,56266,10.0.0.4,5001,1,44.0-45.0,4430880,35447040
20221115235438,10.0.0.2,56266,10.0.0.4,5001,1,45.0-46.0,2150280,17202240
20221115235439,10.0.0.2,56266,10.0.0.4,5001,1,46.0-47.0,4300560,34404480
20221115235440,10.0.0.2,56266,10.0.0.4,5001,1,47.0-48.0,4365720,34925760
20221115235441,10.0.0.2,56266,10.0.0.4,5001,1,48.0-49.0,4038416,32307328
20221115235442,10.0.0.2,56266,10.0.0.4,5001,1,49.0-50.0,3517888,28143104
20221115235443,10.0.0.2,56266,10.0.0.4,5001,1,50.0-51.0,3518640,28149120
20221115235444,10.0.0.2,56266,10.0.0.4,5001,1,51.0-52.0,3518640,28149120
20221115235445,10.0.0.2,56266,10.0.0.4,5001,1,52.0-53.0,4367224,34937792
20221115235446,10.0.0.2,56266,10.0.0.4,5001,1,53.0-54.0,4366472,34931776
20221115235447,10.0.0.2,56266,10.0.0.4,5001,1,54.0-55.0,4235400,33883200
20221115235448,10.0.0.2,56266,10.0.0.4,5001,1,55.0-56.0,3122416,24979328
20221115235449,10.0.0.2,56266,10.0.0.4,5001,1,56.0-57.0,3261008,26088064
20221115235450,10.0.0.2,56266,10.0.0.4,5001,1,57.0-58.0,3583800,28670400
20221115235451,10.0.0.2,56266,10.0.0.4,5001,1,58.0-59.0,3648960,29191680
20221115235452,10.0.0.2,56266,10.0.0.4,5001,1,59.0-60.0,5543864,44350912
20221115235452,10.0.0.2,56266,10.0.0.4,5001,1,60.0-61.5,115280,612792
20221115235452,10.0.0.2,56266,10.0.0.4,5001,1,0.0-61.5,232583612,30252329
