1667617194.041763,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667617194.041810,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667617194.041821,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667617194.041834,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667617194.041843,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667617194.041853,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667617194.041873,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667617194.041882,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667617194.041905,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1667617195.042148,lo,9454.00,9454.00,18908.00,9454,9454,87.00,87.00,174.00,87,87,0.00,0.00,0,0,75632.00,75632.00,151264.00,75632,75632
1667617195.042186,eth0,1894.00,2184.00,4078.00,2184,1894,15.00,26.00,41.00,26,15,0.00,0.00,0,0,15152.00,17472.00,32624.00,17472,15152
1667617195.042200,s1-eth1,750.00,90.00,840.00,90,750,9.00,1.00,10.00,1,9,0.00,0.00,0,0,6000.00,720.00,6720.00,720,6000
1667617195.042212,s2-eth2,840.00,90.00,930.00,90,840,10.00,1.00,11.00,1,10,0.00,0.00,0,0,6720.00,720.00,7440.00,720,6720
1667617195.042224,s2-eth3,68032.00,12019932.00,12087964.00,12019932,68032,1028.00,1054.00,2082.00,1054,1028,0.00,0.00,0,0,544256.00,96159456.00,96703712.00,96159456,544256
1667617195.042237,s1-eth3,12012018.00,67348.00,12079366.00,67348,12012018,1063.00,1020.00,2083.00,1020,1063,0.00,0.00,0,0,96096144.00,538784.00,96634928.00,538784,96096144
1667617195.042264,s1-eth2,67622.00,12024616.00,12092238.00,12024616,67622,1023.00,1058.00,2081.00,1058,1023,0.00,0.00,0,0,540976.00,96196928.00,96737904.00,96196928,540976
1667617195.042278,s2-eth1,12007014.00,67622.00,12074636.00,67622,12007014,1055.00,1023.00,2078.00,1023,1055,0.00,0.00,0,0,96056112.00,540976.00,96597088.00,540976,96056112
1667617195.042300,total,24167624.00,24191336.00,48358960.00,24191336,24167624,4290.00,4270.00,8560.00,4270,4290,0.00,0.00,0,0,193340992.00,193530688.00,386871680.00,193530688,193340992
1667617196.042541,lo,1168.00,1168.00,2336.00,1168,1168,11.00,11.00,22.00,11,11,0.00,0.00,0,0,9344.00,9344.00,18688.00,9344,9344
1667617196.042583,eth0,244.00,216.00,460.00,216,244,2.00,3.00,5.00,3,2,0.00,0.00,0,0,1952.00,1728.00,3680.00,1728,1952
