20221122035647,10.0.0.1,48964,10.0.0.4,5001,1,0.0-1.0,19356900,154855200
20221122035648,10.0.0.1,48964,10.0.0.4,5001,1,1.0-2.0,7885112,63080896
20221122035649,10.0.0.1,48964,10.0.0.4,5001,1,2.0-3.0,5861392,46891136
20221122035650,10.0.0.1,48964,10.0.0.4,5001,1,3.0-4.0,5471936,43775488
20221122035651,10.0.0.1,48964,10.0.0.4,5001,1,4.0-5.0,5408280,43266240
20221122035652,10.0.0.1,48964,10.0.0.4,5001,1,5.0-6.0,2540488,20323904
20221122035653,10.0.0.1,48964,10.0.0.4,5001,1,6.0-7.0,4558192,36465536
20221122035654,10.0.0.1,48964,10.0.0.4,5001,1,7.0-8.0,4105080,32840640
20221122035655,10.0.0.1,48964,10.0.0.4,5001,1,8.0-9.0,4039920,32319360
20221122035656,10.0.0.1,48964,10.0.0.4,5001,1,9.0-10.0,4105080,32840640
20221122035657,10.0.0.1,48964,10.0.0.4,5001,1,10.0-11.0,3515632,28125056
20221122035658,10.0.0.1,48964,10.0.0.4,5001,1,11.0-12.0,3062520,24500160
20221122035659,10.0.0.1,48964,10.0.0.4,5001,1,12.0-13.0,3127680,25021440
20221122035700,10.0.0.1,48964,10.0.0.4,5001,1,13.0-14.0,3062520,24500160
20221122035701,10.0.0.1,48964,10.0.0.4,5001,1,14.0-15.0,2931448,23451584
20221122035702,10.0.0.1,48964,10.0.0.4,5001,1,15.0-16.0,3128432,25027456
20221122035703,10.0.0.1,48964,10.0.0.4,5001,1,16.0-17.0,3258752,26070016
20221122035704,10.0.0.1,48964,10.0.0.4,5001,1,17.0-18.0,2602640,20821120
20221122035705,10.0.0.1,48964,10.0.0.4,5001,1,18.0-19.0,2085120,16680960
20221122035706,10.0.0.1,48964,10.0.0.4,5001,1,19.0-20.0,2281352,18250816
20221122035707,10.0.0.1,48964,10.0.0.4,5001,1,20.0-21.0,2084368,16674944
20221122035708,10.0.0.1,48964,10.0.0.4,5001,1,21.0-22.0,1954800,15638400
20221122035709,10.0.0.1,48964,10.0.0.4,5001,1,22.0-23.0,2151032,17208256
20221122035710,10.0.0.1,48964,10.0.0.4,5001,1,23.0-24.0,3195848,25566784
20221122035711,10.0.0.1,48964,10.0.0.4,5001,1,24.0-25.0,3192840,25542720
20221122035712,10.0.0.1,48964,10.0.0.4,5001,1,25.0-26.0,3323160,26585280
20221122035713,10.0.0.1,48964,10.0.0.4,5001,1,26.0-27.0,973640,7789120
20221122035714,10.0.0.1,48964,10.0.0.4,5001,1,27.0-28.0,2085120,16680960
20221122035715,10.0.0.1,48964,10.0.0.4,5001,1,28.0-29.0,2281352,18250816
20221122035716,10.0.0.1,48964,10.0.0.4,5001,1,29.0-30.0,3132192,25057536
20221122035717,10.0.0.1,48964,10.0.0.4,5001,1,30.0-31.0,4040672,32325376
20221122035718,10.0.0.1,48964,10.0.0.4,5001,1,31.0-32.0,4236152,33889216
20221122035719,10.0.0.1,48964,10.0.0.4,5001,1,32.0-33.0,4039168,32313344
20221122035720,10.0.0.1,48964,10.0.0.4,5001,1,33.0-34.0,4105080,32840640
20221122035721,10.0.0.1,48964,10.0.0.4,5001,1,34.0-35.0,4039168,32313344
20221122035722,10.0.0.1,48964,10.0.0.4,5001,1,35.0-36.0,2732960,21863680
20221122035723,10.0.0.1,48964,10.0.0.4,5001,1,36.0-37.0,2148776,17190208
20221122035724,10.0.0.1,48964,10.0.0.4,5001,1,37.0-38.0,2216192,17729536
20221122035725,10.0.0.1,48964,10.0.0.4,5001,1,38.0-39.0,2280600,18244800
20221122035726,10.0.0.1,48964,10.0.0.4,5001,1,39.0-40.0,2084368,16674944
20221122035727,10.0.0.1,48964,10.0.0.4,5001,1,40.0-41.0,2477584,19820672
20221122035728,10.0.0.1,48964,10.0.0.4,5001,1,41.0-42.0,2476080,19808640
20221122035729,10.0.0.1,48964,10.0.0.4,5001,1,42.0-43.0,2671560,21372480
20221122035730,10.0.0.1,48964,10.0.0.4,5001,1,43.0-44.0,1821472,14571776
20221122035731,10.0.0.1,48964,10.0.0.4,5001,1,44.0-45.0,1825232,14601856
20221122035732,10.0.0.1,48964,10.0.0.4,5001,1,45.0-46.0,2020712,16165696
20221122035733,10.0.0.1,48964,10.0.0.4,5001,1,46.0-47.0,1693408,13547264
20221122035734,10.0.0.1,48964,10.0.0.4,5001,1,47.0-48.0,847080,6776640
20221122035735,10.0.0.1,48964,10.0.0.4,5001,1,48.0-49.0,1955552,15644416
20221122035736,10.0.0.1,48964,10.0.0.4,5001,1,49.0-50.0,2019960,16159680
20221122035737,10.0.0.1,48964,10.0.0.4,5001,1,50.0-51.0,2346512,18772096
20221122035738,10.0.0.1,48964,10.0.0.4,5001,1,51.0-52.0,2738224,21905792
20221122035739,10.0.0.1,48964,10.0.0.4,5001,1,52.0-53.0,2932952,23463616
20221122035740,10.0.0.1,48964,10.0.0.4,5001,1,53.0-54.0,2932200,23457600
20221122035741,10.0.0.1,48964,10.0.0.4,5001,1,54.0-55.0,3127680,25021440
20221122035742,10.0.0.1,48964,10.0.0.4,5001,1,55.0-56.0,2996608,23972864
20221122035743,10.0.0.1,48964,10.0.0.4,5001,1,56.0-57.0,1887384,15099072
20221122035744,10.0.0.1,48964,10.0.0.4,5001,1,57.0-58.0,2085120,16680960
20221122035745,10.0.0.1,48964,10.0.0.4,5001,1,58.0-59.0,2608656,20869248
20221122035746,10.0.0.1,48964,10.0.0.4,5001,1,59.0-60.0,2801880,22415040
20221122035746,10.0.0.1,48964,10.0.0.4,5001,1,60.0-62.8,122800,353392
20221122035746,10.0.0.1,48964,10.0.0.4,5001,1,0.0-62.8,195074620,24858222
