20221122035647,10.0.0.3,37798,10.0.0.4,5001,1,0.0-1.0,10856916,86855328
20221122035648,10.0.0.3,37798,10.0.0.4,5001,1,1.0-2.0,2345760,18766080
20221122035649,10.0.0.3,37798,10.0.0.4,5001,1,2.0-3.0,3318648,26549184
20221122035650,10.0.0.3,37798,10.0.0.4,5001,1,3.0-4.0,3062520,24500160
20221122035651,10.0.0.3,37798,10.0.0.4,5001,1,4.0-5.0,3323912,26591296
20221122035652,10.0.0.3,37798,10.0.0.4,5001,1,5.0-6.0,3258000,26064000
20221122035653,10.0.0.3,37798,10.0.0.4,5001,1,6.0-7.0,2995856,23966848
20221122035654,10.0.0.3,37798,10.0.0.4,5001,1,7.0-8.0,2801880,22415040
20221122035655,10.0.0.3,37798,10.0.0.4,5001,1,8.0-9.0,2998112,23984896
20221122035656,10.0.0.3,37798,10.0.0.4,5001,1,9.0-10.0,3062520,24500160
20221122035657,10.0.0.3,37798,10.0.0.4,5001,1,10.0-11.0,2669304,21354432
20221122035658,10.0.0.3,37798,10.0.0.4,5001,1,11.0-12.0,2476832,19814656
20221122035659,10.0.0.3,37798,10.0.0.4,5001,1,12.0-13.0,2607152,20857216
20221122035700,10.0.0.3,37798,10.0.0.4,5001,1,13.0-14.0,3718632,29749056
20221122035701,10.0.0.3,37798,10.0.0.4,5001,1,14.0-15.0,4430880,35447040
20221122035702,10.0.0.3,37798,10.0.0.4,5001,1,15.0-16.0,4300560,34404480
20221122035703,10.0.0.3,37798,10.0.0.4,5001,1,16.0-17.0,4365720,34925760
20221122035704,10.0.0.3,37798,10.0.0.4,5001,1,17.0-18.0,4497544,35980352
20221122035705,10.0.0.3,37798,10.0.0.4,5001,1,18.0-19.0,4887000,39096000
20221122035706,10.0.0.3,37798,10.0.0.4,5001,1,19.0-20.0,4887000,39096000
20221122035707,10.0.0.3,37798,10.0.0.4,5001,1,20.0-21.0,5556648,44453184
20221122035708,10.0.0.3,37798,10.0.0.4,5001,1,21.0-22.0,6160384,49283072
20221122035709,10.0.0.3,37798,10.0.0.4,5001,1,22.0-23.0,5747352,45978816
20221122035710,10.0.0.3,37798,10.0.0.4,5001,1,23.0-24.0,4492280,35938240
20221122035711,10.0.0.3,37798,10.0.0.4,5001,1,24.0-25.0,4105080,32840640
20221122035712,10.0.0.3,37798,10.0.0.4,5001,1,25.0-26.0,4105080,32840640
20221122035713,10.0.0.3,37798,10.0.0.4,5001,1,26.0-27.0,4693024,37544192
20221122035714,10.0.0.3,37798,10.0.0.4,5001,1,27.0-28.0,2345760,18766080
20221122035715,10.0.0.3,37798,10.0.0.4,5001,1,28.0-29.0,4626360,37010880
