20221122041123,10.0.0.1,47338,10.0.0.4,5001,1,0.0-1.0,19630100,157040800
20221122041124,10.0.0.1,47338,10.0.0.4,5001,1,1.0-2.0,7225992,57807936
20221122041125,10.0.0.1,47338,10.0.0.4,5001,1,2.0-3.0,6187944,49503552
20221122041126,10.0.0.1,47338,10.0.0.4,5001,1,3.0-4.0,5863648,46909184
20221122041127,10.0.0.1,47338,10.0.0.4,5001,1,4.0-5.0,5799240,46393920
20221122041128,10.0.0.1,47338,10.0.0.4,5001,1,5.0-6.0,5603760,44830080
20221122041129,10.0.0.1,47338,10.0.0.4,5001,1,6.0-7.0,2670808,21366464
20221122041130,10.0.0.1,47338,10.0.0.4,5001,1,7.0-8.0,5277208,42217664
20221122041131,10.0.0.1,47338,10.0.0.4,5001,1,8.0-9.0,5212800,41702400
20221122041132,10.0.0.1,47338,10.0.0.4,5001,1,9.0-10.0,4951408,39611264
20221122041133,10.0.0.1,47338,10.0.0.4,5001,1,10.0-11.0,4036912,32295296
20221122041134,10.0.0.1,47338,10.0.0.4,5001,1,11.0-12.0,4040672,32325376
20221122041135,10.0.0.1,47338,10.0.0.4,5001,1,12.0-13.0,4039920,32319360
20221122041136,10.0.0.1,47338,10.0.0.4,5001,1,13.0-14.0,3908848,31270784
20221122041137,10.0.0.1,47338,10.0.0.4,5001,1,14.0-15.0,4955168,39641344
20221122041138,10.0.0.1,47338,10.0.0.4,5001,1,15.0-16.0,5083232,40665856
20221122041139,10.0.0.1,47338,10.0.0.4,5001,1,16.0-17.0,3838424,30707392
20221122041140,10.0.0.1,47338,10.0.0.4,5001,1,17.0-18.0,2670808,21366464
20221122041141,10.0.0.1,47338,10.0.0.4,5001,1,18.0-19.0,2998112,23984896
20221122041142,10.0.0.1,47338,10.0.0.4,5001,1,19.0-20.0,2997360,23978880
20221122041143,10.0.0.1,47338,10.0.0.4,5001,1,20.0-21.0,3192840,25542720
20221122041144,10.0.0.1,47338,10.0.0.4,5001,1,21.0-22.0,3192840,25542720
20221122041145,10.0.0.1,47338,10.0.0.4,5001,1,22.0-23.0,2474576,19796608
20221122041146,10.0.0.1,47338,10.0.0.4,5001,1,23.0-24.0,2737472,21899776
20221122041147,10.0.0.1,47338,10.0.0.4,5001,1,24.0-25.0,2736720,21893760
20221122041148,10.0.0.1,47338,10.0.0.4,5001,1,25.0-26.0,3128432,25027456
20221122041149,10.0.0.1,47338,10.0.0.4,5001,1,26.0-27.0,3323912,26591296
20221122041150,10.0.0.1,47338,10.0.0.4,5001,1,27.0-28.0,1694160,13553280
20221122041151,10.0.0.1,47338,10.0.0.4,5001,1,28.0-29.0,3519392,28155136
20221122041152,10.0.0.1,47338,10.0.0.4,5001,1,29.0-30.0,3714872,29718976
20221122041153,10.0.0.1,47338,10.0.0.4,5001,1,30.0-31.0,3779280,30234240
20221122041154,10.0.0.1,47338,10.0.0.4,5001,1,31.0-32.0,3844440,30755520
20221122041155,10.0.0.1,47338,10.0.0.4,5001,1,32.0-33.0,3909600,31276800
20221122041156,10.0.0.1,47338,10.0.0.4,5001,1,33.0-34.0,4040672,32325376
20221122041157,10.0.0.1,47338,10.0.0.4,5001,1,34.0-35.0,2013944,16111552
20221122041158,10.0.0.1,47338,10.0.0.4,5001,1,35.0-36.0,2216192,17729536
20221122041159,10.0.0.1,47338,10.0.0.4,5001,1,36.0-37.0,2476832,19814656
20221122041200,10.0.0.1,47338,10.0.0.4,5001,1,37.0-38.0,2541240,20329920
20221122041201,10.0.0.1,47338,10.0.0.4,5001,1,38.0-39.0,1626744,13013952
20221122041202,10.0.0.1,47338,10.0.0.4,5001,1,39.0-40.0,1694160,13553280
20221122041203,10.0.0.1,47338,10.0.0.4,5001,1,40.0-41.0,2020712,16165696
20221122041204,10.0.0.1,47338,10.0.0.4,5001,1,41.0-42.0,1888888,15111104
20221122041205,10.0.0.1,47338,10.0.0.4,5001,1,42.0-43.0,1955552,15644416
20221122041206,10.0.0.1,47338,10.0.0.4,5001,1,43.0-44.0,2019960,16159680
20221122041207,10.0.0.1,47338,10.0.0.4,5001,1,44.0-45.0,2346512,18772096
20221122041208,10.0.0.1,47338,10.0.0.4,5001,1,45.0-46.0,2345760,18766080
20221122041209,10.0.0.1,47338,10.0.0.4,5001,1,46.0-47.0,2019208,16153664
20221122041210,10.0.0.1,47338,10.0.0.4,5001,1,47.0-48.0,2281352,18250816
20221122041211,10.0.0.1,47338,10.0.0.4,5001,1,48.0-49.0,2411672,19293376
20221122041212,10.0.0.1,47338,10.0.0.4,5001,1,49.0-50.0,1238040,9904320
20221122041213,10.0.0.1,47338,10.0.0.4,5001,1,50.0-51.0,2999616,23996928
20221122041214,10.0.0.1,47338,10.0.0.4,5001,1,51.0-52.0,2147272,17178176
20221122041215,10.0.0.1,47338,10.0.0.4,5001,1,52.0-53.0,2280600,18244800
20221122041216,10.0.0.1,47338,10.0.0.4,5001,1,53.0-54.0,2541992,20335936
20221122041217,10.0.0.1,47338,10.0.0.4,5001,1,54.0-55.0,2737472,21899776
20221122041218,10.0.0.1,47338,10.0.0.4,5001,1,55.0-56.0,2148776,17190208
20221122041219,10.0.0.1,47338,10.0.0.4,5001,1,56.0-57.0,2411672,19293376
20221122041220,10.0.0.1,47338,10.0.0.4,5001,1,57.0-58.0,2476080,19808640
20221122041221,10.0.0.1,47338,10.0.0.4,5001,1,58.0-59.0,2737472,21899776
20221122041222,10.0.0.1,47338,10.0.0.4,5001,1,59.0-60.0,2213936,17711488
20221122041222,10.0.0.1,47338,10.0.0.4,5001,1,60.0-62.8,124304,361388
20221122041222,10.0.0.1,47338,10.0.0.4,5001,1,0.0-62.8,210197532,26797367
