20221122041123,10.0.0.3,44640,10.0.0.4,5001,1,0.0-1.0,10617188,84937504
20221122041124,10.0.0.3,44640,10.0.0.4,5001,1,1.0-2.0,4629368,37034944
20221122041125,10.0.0.3,44640,10.0.0.4,5001,1,2.0-3.0,2861024,22888192
20221122041126,10.0.0.3,44640,10.0.0.4,5001,1,3.0-4.0,3193592,25548736
20221122041127,10.0.0.3,44640,10.0.0.4,5001,1,4.0-5.0,3258752,26070016
20221122041128,10.0.0.3,44640,10.0.0.4,5001,1,5.0-6.0,1694160,13553280
20221122041129,10.0.0.3,44640,10.0.0.4,5001,1,6.0-7.0,3323160,26585280
20221122041130,10.0.0.3,44640,10.0.0.4,5001,1,7.0-8.0,3388320,27106560
20221122041131,10.0.0.3,44640,10.0.0.4,5001,1,8.0-9.0,3453480,27627840
20221122041132,10.0.0.3,44640,10.0.0.4,5001,1,9.0-10.0,3584552,28676416
20221122041133,10.0.0.3,44640,10.0.0.4,5001,1,10.0-11.0,5478704,43829632
20221122041134,10.0.0.3,44640,10.0.0.4,5001,1,11.0-12.0,5015816,40126528
20221122041135,10.0.0.3,44640,10.0.0.4,5001,1,12.0-13.0,5148392,41187136
20221122041136,10.0.0.3,44640,10.0.0.4,5001,1,13.0-14.0,4886248,39089984
20221122041137,10.0.0.3,44640,10.0.0.4,5001,1,14.0-15.0,3187576,25500608
20221122041138,10.0.0.3,44640,10.0.0.4,5001,1,15.0-16.0,3193592,25548736
20221122041139,10.0.0.3,44640,10.0.0.4,5001,1,16.0-17.0,4437648,35501184
20221122041140,10.0.0.3,44640,10.0.0.4,5001,1,17.0-18.0,5734080,45872640
20221122041141,10.0.0.3,44640,10.0.0.4,5001,1,18.0-19.0,5276456,42211648
20221122041142,10.0.0.3,44640,10.0.0.4,5001,1,19.0-20.0,5343120,42744960
20221122041143,10.0.0.3,44640,10.0.0.4,5001,1,20.0-21.0,5082480,40659840
20221122041144,10.0.0.3,44640,10.0.0.4,5001,1,21.0-22.0,5540856,44326848
20221122041145,10.0.0.3,44640,10.0.0.4,5001,1,22.0-23.0,6291456,50331648
20221122041146,10.0.0.3,44640,10.0.0.4,5001,1,23.0-24.0,6291456,50331648
20221122041147,10.0.0.3,44640,10.0.0.4,5001,1,24.0-25.0,6183920,49471360
20221122041148,10.0.0.3,44640,10.0.0.4,5001,1,25.0-26.0,6124288,48994304
20221122041149,10.0.0.3,44640,10.0.0.4,5001,1,26.0-27.0,5668168,45345344
20221122041150,10.0.0.3,44640,10.0.0.4,5001,1,27.0-28.0,5342368,42738944
20221122041151,10.0.0.3,44640,10.0.0.4,5001,1,28.0-29.0,5146888,41175104
20221122041152,10.0.0.3,44640,10.0.0.4,5001,1,29.0-30.0,4951408,39611264
20221122041153,10.0.0.3,44640,10.0.0.4,5001,1,30.0-31.0,4821840,38574720
20221122041154,10.0.0.3,44640,10.0.0.4,5001,1,31.0-32.0,4560448,36483584
20221122041155,10.0.0.3,44640,10.0.0.4,5001,1,32.0-33.0,2345760,18766080
20221122041156,10.0.0.3,44640,10.0.0.4,5001,1,33.0-34.0,4496040,35968320
20221122041157,10.0.0.3,44640,10.0.0.4,5001,1,34.0-35.0,9358488,74867904
20221122041158,10.0.0.3,44640,10.0.0.4,5001,1,35.0-36.0,6291456,50331648
20221122041159,10.0.0.3,44640,10.0.0.4,5001,1,36.0-37.0,6183168,49465344
20221122041200,10.0.0.3,44640,10.0.0.4,5001,1,37.0-38.0,6273408,50187264
20221122041201,10.0.0.3,44640,10.0.0.4,5001,1,38.0-39.0,6160384,49283072
20221122041202,10.0.0.3,44640,10.0.0.4,5001,1,39.0-40.0,6267128,50137024
20221122041203,10.0.0.3,44640,10.0.0.4,5001,1,40.0-41.0,6255360,50042880
20221122041204,10.0.0.3,44640,10.0.0.4,5001,1,41.0-42.0,5403768,43230144
20221122041205,10.0.0.3,44640,10.0.0.4,5001,1,42.0-43.0,4560448,36483584
20221122041206,10.0.0.3,44640,10.0.0.4,5001,1,43.0-44.0,4627112,37016896
20221122041207,10.0.0.3,44640,10.0.0.4,5001,1,44.0-45.0,4364968,34919744
20221122041208,10.0.0.3,44640,10.0.0.4,5001,1,45.0-46.0,2346512,18772096
20221122041209,10.0.0.3,44640,10.0.0.4,5001,1,46.0-47.0,5999232,47993856
20221122041210,10.0.0.3,44640,10.0.0.4,5001,1,47.0-48.0,6255360,50042880
20221122041211,10.0.0.3,44640,10.0.0.4,5001,1,48.0-49.0,5928808,47430464
20221122041212,10.0.0.3,44640,10.0.0.4,5001,1,49.0-50.0,5668168,45345344
20221122041213,10.0.0.3,44640,10.0.0.4,5001,1,50.0-51.0,4686256,37490048
20221122041214,10.0.0.3,44640,10.0.0.4,5001,1,51.0-52.0,4367224,34937792
20221122041215,10.0.0.3,44640,10.0.0.4,5001,1,52.0-53.0,4235400,33883200
20221122041216,10.0.0.3,44640,10.0.0.4,5001,1,53.0-54.0,4169488,33355904
20221122041217,10.0.0.3,44640,10.0.0.4,5001,1,54.0-55.0,4563456,36507648
20221122041218,10.0.0.3,44640,10.0.0.4,5001,1,55.0-56.0,5997728,47981824
20221122041219,10.0.0.3,44640,10.0.0.4,5001,1,56.0-57.0,5863648,46909184
20221122041220,10.0.0.3,44640,10.0.0.4,5001,1,57.0-58.0,5734080,45872640
20221122041221,10.0.0.3,44640,10.0.0.4,5001,1,58.0-59.0,5537848,44302784
20221122041222,10.0.0.3,44640,10.0.0.4,5001,1,59.0-60.0,4492280,35938240
20221122041222,10.0.0.3,44640,10.0.0.4,5001,1,60.0-61.9,53880,229343
20221122041222,10.0.0.3,44640,10.0.0.4,5001,1,0.0-61.9,302197660,39069209
